,Player ID,Batting Score,Bowling Score,Final Keeper Score,Final Fielding Score,Allround Score,Batsmen Score,Bowler Score,Allrounder Score,Keeper Score
47,28779,91.99411764705883,0.0,4.3066666666666675,88.68,45.997058823529414,91.66270588235294,4.434,54.53364705882353,30.612901960784313
48,28792,35.03392379679144,0.0,6.053333333333335,30.74,17.51696189839572,34.6045314171123,1.537,20.161569518716576,14.747510472370767
49,28794,54.61491310160427,0.0,2.7333333333333334,27.699999999999996,27.307456550802137,51.92342179144384,1.3849999999999998,27.38596524064171,18.297807263814615
50,28808,12.391029411764706,39.10415524442797,0.0,0.0,25.74759232809634,11.151926470588235,37.14894748220657,20.598073862477072,3.7173088235294114
51,28813,28.148823529411764,53.88628301143083,1.4,7.699999999999999,41.017553270421296,26.103941176470588,51.57696886085928,34.35404261633704,9.42464705882353
52,28884,16.627647058823527,0.0,13.333333333333332,30.7,8.313823529411764,18.034882352941175,1.5350000000000001,12.791058823529411,14.32162745098039
53,29264,39.8575,85.61462723862208,4.133333333333334,68.3,62.73606361931104,42.701750000000004,84.74889587669098,63.848850895448834,14.850583333333333
54,29280,12.094852941176471,71.18982991574323,5.0,26.7,41.64234142845985,13.555367647058825,68.96533841995605,38.65387314276788,7.128455882352942
55,29299,11.004117647058822,67.51376204218967,1.48,8.059999999999999,39.258939844624244,10.709705882352939,64.54107394008018,33.0191518756994,4.337235294117646
56,29632,67.17528743315508,0.0,4.026666666666666,59.419999999999995,33.58764371657754,66.39975868983957,2.971,38.754114973262034,22.971252896613187
57,29646,18.49235294117647,0.0,0.0,0.0,9.246176470588235,16.643117647058823,0.0,7.396941176470588,5.547705882352941
58,29725,42.28215909090909,67.05403111739746,3.7200000000000006,30.04,54.668095104153274,41.05794318181818,65.20332956152758,49.74247608332262,15.288647727272728
59,29976,51.9625,39.95072463768116,10.0,32.1,45.956612318840584,49.97625,39.5581884057971,43.18528985507247,22.588749999999997
60,29990,54.85655748663102,0.0,6.0,65.5,27.42827874331551,55.920901737967924,3.2750000000000004,35.04262299465241,20.656967245989303
61,29998,22.31617647058824,0.0,0.0,0.0,11.15808823529412,20.084558823529417,0.0,8.926470588235295,6.694852941176472
62,30009,54.22456550802139,0.0,1.9733333333333336,19.38,27.112282754010696,50.740108957219256,0.969,25.56582620320856,17.64870298573975
63,30018,35.45664438502674,54.5517478256545,5.4799999999999995,34.459999999999994,45.004196105340625,35.35697994652407,53.547160434371776,42.8953568842725,14.47299331550802
64,30028,56.098977272727275,86.22836090299928,4.253333333333333,68.84,71.16366908786328,57.37307954545455,85.35894285784931,70.69893527029063,19.807026515151517
65,30030,28.670735294117648,44.59869281045752,0.7733333333333334,4.180000000000001,36.634714052287585,26.221661764705882,42.57775816993465,30.143771241830066,9.142553921568629
66,30042,33.641276737967914,0.0,23.61,30.0,16.820638368983957,33.27714906417113,1.5,19.456510695187166,26.61938302139037
67,30045,49.9225935828877,0.0,29.316666666666666,50.3,24.96129679144385,49.96033422459893,2.515,30.029037433155082,35.49844474153298
68,30049,34.046176470588236,58.718605937480255,3.600000000000001,23.2,46.38239120403425,32.96155882352941,56.94267564060624,41.745912963227404,12.733852941176472
69,30077,37.81064171122994,0.0,18.04,30.0,18.90532085561497,37.02957754010695,1.5,21.124256684491975,23.97119251336898
70,30102,34.64823529411765,88.22264423755998,3.0,43.599999999999994,61.43543976583881,35.54341176470588,85.99151202568197,57.86835181267105,12.494470588235293
71,30107,47.31723262032086,0.0,0.0,0.0,23.65861631016043,42.585509358288775,0.0,18.926893048128345,14.195169786096256
72,30112,36.89649732620321,0.0,3.333333333333333,17.1,18.448248663101605,34.916847593582894,0.8550000000000001,18.178598930481286,13.402282531194295
73,30116,35.253088235294115,0.0,29.35,30.0,17.626544117647057,34.7277794117647,1.5,20.101235294117647,31.12092647058823
74,30135,20.05323529411765,0.0,21.55,30.0,10.026617647058824,21.047911764705884,1.5,14.02129411764706,21.100970588235292
75,30149,22.87676470588235,64.34124974085381,2.666666666666667,13.4,43.60900722336808,21.929088235294117,61.79418725381112,37.567205778694465,8.729696078431372
76,30151,40.257352941176464,63.437470685837916,2.666666666666667,13.4,51.84741181350719,37.57161764705882,60.93559715154602,44.15792945080576,13.943872549019606
77,30157,28.840220588235297,57.78658389377479,5.0,24.6,43.31340224100504,28.41619852941177,56.127254699086045,39.57072179280404,12.152066176470589
78,30176,30.257573529411765,89.07396651303598,4.253333333333333,78.63999999999999,59.66577002122388,35.095816176470585,88.55226818738419,63.4606160169791,12.054605392156862
79,30182,23.72257352941176,63.244613050246365,2.1333333333333337,12.399999999999999,43.48359328982906,22.590316176470584,60.70238239773404,37.266874631863246,8.610105392156862
80,30288,0.0,0.0,20.0,32.1,0.0,3.2100000000000004,1.6050000000000002,6.420000000000001,14.0
81,30732,39.5084090909091,65.31840906203719,2.186666666666667,17.54,52.413409076473144,37.31156818181819,62.92948860893533,45.43872726117852,13.383189393939396
