,Player ID,Batting Score,Bowling Score,Final Keeper Score,Final Fielding Score,Allround Score,Batsmen Score,Bowler Score,Allrounder Score,Keeper Score
0,26184,58.40972222222223,49.26874416798877,0.0,0.0,53.8392331951055,52.56875000000001,46.80530695958933,43.071386556084406,17.522916666666667
1,26421,69.67179487179487,74.83531952639902,2.2533333333333334,25.54,72.25355719909695,65.25861538461538,72.37055355007907,62.910845759277564,22.478871794871793
2,26806,66.73503726893262,0.0,0.0,0.0,33.36751863446631,60.061533542039356,0.0,26.69401490757305,20.020511180679783
3,26829,0.0,61.005291005291014,0.0,0.0,30.502645502645507,0.0,57.95502645502646,24.402116402116405,0.0
4,27223,58.953397435897436,33.37830687830687,0.0,0.0,46.16585215710215,53.05805769230769,31.70939153439153,36.932681725681725,17.68601923076923
5,28081,90.10280021565737,0.0,72.10666666666667,30.0,45.051400107828684,84.09252019409163,1.5,42.04112008626295,77.50550673136388
6,28114,74.58104838709679,0.0,0.0,0.0,37.29052419354839,67.12294354838711,0.0,29.832419354838716,22.374314516129036
7,28235,99.16,0.0,3.773333333333333,43.58,49.58,93.602,2.179,48.38,32.38933333333333
8,28763,84.79068889622538,0.0,4.066666666666666,33.7,42.39534444811269,79.68162000660284,1.6850000000000003,40.65627555849015,28.28387333553428
9,29264,65.79538461538462,57.92562460459283,3.453333333333333,25.340000000000003,61.86050460998872,61.74984615384616,56.29634337436318,54.55640368799098,22.155948717948718
10,29976,0.0,43.90839452128448,6.666666666666666,32.8,21.95419726064224,3.28,43.352974795220256,24.12335780851379,4.666666666666666
11,30045,84.075,0.0,24.580000000000002,45.4,42.0375,80.20750000000001,2.27,42.71,42.4285
12,30049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,30102,54.59326923076923,55.603242687590196,1.56,9.82,55.09825595917971,50.11594230769231,53.31408055321069,46.04260476734377,17.469980769230766
14,30288,0.0,50.16666666666667,0.0,0.0,25.083333333333336,0.0,47.65833333333334,20.06666666666667,0.0
15,30732,12.047653846153846,55.744328327262714,1.3333333333333335,7.4,33.89599108670828,11.582888461538461,53.327111910899575,28.596792869366624,4.547629487179487
16,31034,64.08396086369771,0.0,13.333333333333332,31.4,32.041980431848856,60.81556477732794,1.57,31.913584345479087,28.558521592442645
17,31107,0.0,64.57142857142857,1.3333333333333335,7.4,32.285714285714285,0.7400000000000001,61.71285714285713,27.30857142857143,0.9333333333333333
18,31820,45.206446886446884,65.5797463406713,1.9733333333333336,14.479999999999999,55.393096613559095,42.1338021978022,63.024759023637735,47.21047729084728,14.943267399267398
19,32102,40.20538461538462,0.0,0.0,0.0,20.10269230769231,36.18484615384616,0.0,16.082153846153847,12.061615384615385
20,32130,0.0,62.85714285714286,2.213333333333334,11.360000000000001,31.42857142857143,1.1360000000000001,60.28228571428571,27.414857142857144,1.5493333333333337
21,32242,65.81153846153846,0.0,6.966666666666666,30.0,32.90576923076923,62.230384615384615,1.5,32.324615384615385,24.620128205128204
22,32498,72.47,47.47412299756848,5.453333333333333,37.14,59.97206149878424,68.937,46.957416847690055,55.405649199027394,25.558333333333334
23,32685,68.26442576028623,63.41356170064192,1.1466666666666665,7.959999999999999,65.83899373046407,62.23398318425761,60.64088361560982,54.26319498437125,21.281994394752534
24,32965,0.0,55.44518272425249,0.0,0.0,27.722591362126245,0.0,52.672923588039865,22.178073089700998,0.0
25,32966,0.0,43.944949474174926,3.7999999999999994,19.9,21.972474737087463,1.99,42.742702000466174,21.55797978966997,2.6599999999999993
26,33141,48.150885225885226,0.0,8.88,35.6,24.075442612942613,46.8957967032967,1.7800000000000002,26.380354090354093,20.661265567765568
27,33335,96.59138110072689,0.0,7.173333333333334,88.8,48.295690550363446,95.8122429906542,4.44,56.39655244029076,33.9987476635514
28,34102,100.0,0.0,5.4399999999999995,94.47999999999999,50.0,99.448,4.723999999999999,58.896,33.808
29,34274,71.25,41.63717888961838,2.96,16.119999999999997,56.44358944480919,65.737,40.36131994513746,48.378871555847354,23.447
30,35263,78.429,0.0,1.48,9.459999999999999,39.2145,71.5321,0.473,33.263600000000004,24.564700000000002
31,35280,0.0,64.28571428571428,2.96,16.119999999999997,32.14285714285714,1.6119999999999999,61.87742857142856,28.938285714285712,2.072
32,35320,52.355,60.285714285714285,13.333333333333332,31.4,56.32035714285714,50.259499999999996,58.841428571428565,51.336285714285715,25.03983333333333
33,35565,32.54826923076923,0.0,8.88,32.8,16.274134615384614,32.573442307692304,1.64,19.57930769230769,15.98048076923077
34,35582,74.1903107300999,0.0,2.5133333333333336,11.360000000000001,37.09515536504995,67.9072796570899,0.5680000000000001,31.948124292039957,24.016426552363303
35,35731,0.0,55.313738405843665,1.48,8.059999999999999,27.656869202921833,0.8059999999999999,52.95105148555148,23.737495362337466,1.036
36,36084,93.7125,0.0,2.8,29.4,46.85625,87.28125,1.47,43.36500000000001,30.07375
37,227712,46.603065268065265,61.30322128851541,1.48,8.059999999999999,53.95314327829034,42.74875874125874,58.641060224089635,44.774514622632275,15.016919580419579
38,234675,73.947662601626,68.26684068837297,6.373333333333334,81.88,71.10725164499948,74.74089634146341,68.94749865395431,73.26180131599959,26.645632113821133
39,236779,47.84410256410257,38.36208483146147,3.7999999999999994,22.699999999999996,43.10309369778202,45.32969230769231,37.578980589888396,39.022474958225615,17.01323076923077
40,237095,67.10794773175542,0.0,4.44,24.18,33.55397386587771,62.81515295857987,1.209,31.67917909270217,23.240384319526626
41,253802,97.08691499522445,0.0,5.8,96.1,48.54345749761222,96.988223495702,4.805,58.05476599808978,33.186074498567336
